"";"Tamanho";"Sexo";"Ano"
"7380";135,788637923997;"M";2021
"7381";150,151384639655;"F";2023
"7382";147,359877039027;"F";2018
"7383";146,556770194485;"M";2019
"7384";153,777848886219;"F";2018
"7385";143,640729191524;"M";2023
"7386";145,129191496384;"M";2022
"7387";153,824672636755;"M";2019
"7388";154,007736303548;"F";2020
"7389";163,325415305963;"M";2020
"7390";148,541466346352;"F";2020
"7391";158,661642810716;"F";2023
"7392";159,215031172858;"M";2020
"7393";153,83941344273;"M";2021
"7394";152,918823789696;"F";2020
"7395";152,838716362033;"M";2019
"7396";154,964950056033;"F";2019
"7397";149,891122399536;"F";2022
"7398";155,037591220299;"M";2019
"7399";141,448240612379;"F";2020
"7400";153,550359160782;"F";2023
"7401";156,915128315133;"M";2023
"7402";135,640874516896;"F";2020
"7403";154,91343144821;"M";2022
"7404";134,446448837583;"M";2019
"7405";136,508655190728;"M";2022
"7406";144,068921846922;"F";2020
"7407";148,47740697087;"M";2022
"7408";143,980673641553;"F";2019
"7409";138,379115481308;"F";2019
"7410";139,38206614466;"M";2022
"7411";164,954687101998;"F";2019
"7412";159,747002393826;"M";2023
"7413";149,209063351144;"M";2023
"7414";132,794436199251;"M";2022
"7415";137,969767216662;"M";2022
"7416";141,443781639252;"M";2019
"7417";161,976991180833;"M";2020
"7418";148,570128097699;"M";2021
"7419";142,830323311563;"F";2019
"7420";150,19022939475;"F";2020
"7421";156,50519319089;"F";2023
"7422";164,119377549639;"F";2022
"7423";138,1721123849;"M";2022
"7424";142,125281464394;"M";2019
"7425";165,765682397673;"F";2018
"7426";162,378139419546;"F";2022
"7427";148,65411066586;"M";2021
"7428";142,244486257397;"M";2023
"7429";152,32563705681;"M";2022
"7430";160,259136542231;"M";2019
"7431";170,081269835004;"M";2023
"7432";126,018332763256;"M";2020
"7433";162,762293055571;"F";2018
"7434";161,200633371412;"F";2018
"7435";144,792966091556;"F";2022
"7436";144,758055631557;"F";2020
"7437";145,716103781813;"F";2019
"7438";152,220123843205;"F";2023
"7439";166,898835086122;"F";2020
"7440";141,346784275126;"M";2022
"7441";118,628984752973;"F";2022
"7442";161,565411232842;"M";2018
"7443";142,127936629373;"M";2023
"7444";162,865107160381;"M";2021
"7445";162,073790594676;"M";2021
"7446";148,026518190551;"F";2018
"7447";144,354358101168;"F";2018
"7448";141,449725925555;"F";2020
"7449";158,287481106546;"F";2019
"7450";145,535096745231;"M";2022
"7451";161,893137421663;"M";2023
"7452";153,630566690128;"F";2019
"7453";132,066802890834;"F";2020
"7454";138,337239259681;"M";2018
"7455";178,816126090898;"M";2019
"7456";160,353435273971;"F";2020
"7457";143,700507713179;"M";2019
"7458";152,934985240298;"F";2022
"7459";160,806747908769;"F";2021
"7460";144,280482959476;"M";2019
"7461";149,755609220314;"M";2020
"7462";154,984899897399;"F";2022
"7463";151,575885891307;"M";2018
"7464";164,345414804304;"F";2022
"7465";134,657880138342;"M";2023
"7466";154,828644033617;"F";2020
"7467";145,713359785061;"M";2020
"7468";154,417382459071;"F";2021
"7469";164,860520675936;"F";2018
"7470";160,124211335102;"M";2020
"7471";156,354107737917;"M";2021
"7472";157,676281128719;"F";2022
"7473";170,213548238054;"F";2020
"7474";151,790581004558;"F";2018
"7475";146,793263773477;"M";2021
"7476";148,810856270831;"F";2018
"7477";138,793987412217;"F";2018
"7478";158,886909111119;"F";2018
"7479";133,146071609298;"M";2021
"7480";151,742433038619;"F";2023
"7481";156,381843445885;"F";2020
"7482";148,801318068257;"F";2019
"7483";147,720264111284;"M";2022
"7484";158,231945075694;"M";2018
"7485";153,09659622802;"M";2019
"7486";148,127881837767;"M";2019
"7487";157,40519253468;"F";2019
"7488";140,574322637379;"F";2018
"7489";139,868334259779;"M";2018
"7490";168,861214695981;"M";2022
"7491";162,944720798056;"F";2021
"7492";151,357342724099;"F";2018
"7493";151,858140640561;"F";2022
"7494";127,761075237166;"M";2021
"7495";155,197535766244;"F";2023
"7496";150,107267389849;"F";2022
"7497";165,791122322319;"F";2018
"7498";151,389761350116;"F";2021
"7499";151,690751981637;"F";2019
"7500";154,620390282998;"F";2023
"7501";152,782547928757;"M";2020
"7502";157,231415953529;"F";2021
"7503";159,23498875842;"M";2021
"7504";152,120393470835;"M";2019
"7505";165,16704185017;"M";2023
"7506";135,606374888807;"F";2021
"7507";134,727101450392;"F";2019
"7508";173,937080162619;"M";2020
"7509";166,326854642616;"F";2018
"7510";155,52350689396;"M";2023
"7511";160,143246599719;"M";2022
"7512";134,795272935308;"M";2023
"7513";143,132821420288;"M";2022
"7514";139,85342917733;"M";2023
"7515";145,365709189994;"F";2023
"7516";158,421552086171;"M";2021
"7517";158,605300010196;"M";2022
"7518";144,54706237742;"M";2019
"7519";149,808332440269;"M";2021
"7520";166,204078694227;"F";2020
"7521";165,2662598771;"M";2022
"7522";155,618268297344;"M";2022
"7523";151,89563272401;"M";2022
"7524";137,400917948917;"M";2021
"7525";154,228739466955;"M";2018
"7526";128,865566956424;"F";2022
"7527";162,442844042802;"F";2023
"7528";160,26087632112;"F";2023
"7529";141,999739122084;"F";2022
"7530";153,691278400766;"M";2020
"7531";148,490344982904;"F";2019
"7532";166,779220605698;"F";2023
"7533";142,621187322337;"M";2020
"7534";159,283816620556;"M";2023
"7535";149,502532695034;"M";2019
"7536";154,068592212854;"F";2022
"7537";146,677591313082;"M";2023
"7538";154,689183571749;"F";2018
"7539";146,947068106637;"M";2019
"7540";122,182086514271;"F";2019
"7541";147,245198430157;"M";2020
"7542";150,408497672246;"F";2022
"7543";155,714997980283;"F";2019
"7544";177,526356928643;"M";2021
"7545";147,285282830869;"M";2021
"7546";155,48899448673;"M";2023
"7547";143,587855154;"M";2019
"7548";138,338797422617;"M";2022
"7549";163,569312695496;"F";2018
"7550";133,353883750529;"M";2019
"7551";154,159840934888;"M";2023
"7552";144,514399893172;"M";2021
"7553";139,09047107311;"M";2020
"7554";153,166795620699;"F";2023
"7555";146,720243991351;"F";2020
"7556";159,610374064688;"F";2023
"7557";153,784860873058;"M";2021
"7558";150,455171269872;"M";2022
"7559";145,240411554533;"M";2019
"7560";147,388813524295;"M";2022
"7561";140,396710718092;"F";2020
"7562";131,939508691635;"F";2019
"7563";163,066782879495;"F";2018
"7564";147,852824069211;"F";2020
"7565";141,980753458072;"F";2023
"7566";154,965002260109;"M";2020
"7567";131,094895656088;"F";2019
"7568";138,443193182106;"M";2022
"7569";156,973961287529;"M";2023
"7570";149,295368275522;"M";2019
"7571";151,130027852658;"M";2018
"7572";161,761413924723;"M";2023
"7573";143,922472970472;"F";2023
"7574";142,685421995717;"F";2021
"7575";156,997776246556;"F";2019
"7576";147,817046718996;"F";2023
"7577";142,686320039759;"F";2021
"7578";159,972964946314;"F";2018
"7579";143,456291133948;"M";2023
"7580";136,974061745667;"M";2021
"7581";162,008838288667;"F";2022
"7582";156,972380463433;"M";2021
"7583";148,502154978878;"M";2021
"7584";161,868910035444;"M";2023
"7585";153,961664973073;"F";2018
"7586";151,844493308992;"F";2022
"7587";136,230234542404;"F";2023
"7588";142,216853790805;"M";2020
"7589";166,39396225136;"M";2023
"7590";156,090420378274;"F";2021
"7591";147,598557710248;"M";2023
"7592";158,506244304844;"F";2020
"7593";130,317233106292;"M";2020
"7594";136,656919961018;"M";2023
"7595";146,437887520294;"M";2020
"7596";158,144434283918;"M";2020
"7597";153,497870334829;"M";2022
"7598";150,084724088449;"F";2022
"7599";148,176768334405;"M";2021
"7600";164,503170069525;"M";2018
"7601";147,013220107769;"M";2022
"7602";148,106200130236;"M";2022
"7603";138,522868313466;"F";2019
"7604";141,082080451781;"F";2018
"7605";141,809507525259;"M";2018
"7606";169,008402565435;"M";2022
"7607";149,691784424118;"F";2023
"7608";145,359524273552;"M";2022
"7609";145,506798615873;"M";2019
"7610";143,790063752128;"F";2021
"7611";148,37288769158;"M";2023
"7612";146,81078259056;"F";2018
"7613";160,426845759512;"F";2021
"7614";143,251443030582;"F";2020
"7615";144,347658184467;"F";2019
"7616";140,504503365062;"M";2020
"7617";153,267346034391;"M";2023
"7618";146,550434631365;"F";2018
"7619";134,133869548733;"F";2020
"7620";141,073819084054;"F";2018
"7621";151,334965524367;"F";2021
"7622";142,860691808793;"F";2018
"7623";138,790776494936;"F";2018
"7624";163,142521477673;"M";2023
"7625";137,678143020772;"F";2020
"7626";153,729087944419;"F";2019
"7627";146,482806367559;"F";2022
"7628";163,526968834642;"M";2021
"7629";159,694028642543;"F";2023
"7630";141,548596655004;"M";2022
"7631";137,880276042985;"F";2018
"7632";148,480682154798;"M";2021
"7633";145,020353774789;"F";2018
"7634";163,738092553012;"M";2022
"7635";165,875572655089;"F";2021
"7636";134,970792849625;"M";2020
"7637";155,404348255493;"M";2023
"7638";155,572711858367;"M";2019
"7639";151,306664851623;"M";2023
"7640";143,979731391266;"F";2022
"7641";146,159386495397;"F";2023
"7642";155,16776476245;"F";2022
"7643";144,552884550943;"M";2020
"7644";138,670638184261;"F";2021
"7645";159,371712951244;"M";2022
"7646";163,74208013879;"F";2020
"7647";145,869338370333;"F";2019
"7648";140,333855732695;"F";2019
"7649";151,927687280518;"F";2018
"7650";165,715392173871;"F";2021
"7651";135,773378277545;"F";2022
"7652";142,067865400548;"F";2019
"7653";152,844999851381;"F";2018
"7654";145,97015922992;"M";2020
"7655";146,372452775329;"F";2019
"7656";136,170185746204;"F";2022
"7657";134,951541030635;"F";2019
"7658";133,744481794008;"F";2018
"7659";152,963421062336;"F";2020
"7660";132,709650609201;"F";2019
"7661";150,745526453265;"M";2022
"7662";142,423242962347;"F";2022
"7663";149,595663888015;"M";2022
"7664";154,891330180948;"F";2018
"7665";136,015307427499;"M";2023
"7666";153,351475004398;"M";2019
"7667";141,896196145134;"F";2023
"7668";151,340833249387;"M";2021
"7669";149,731474075652;"M";2021
"7670";147,71009397187;"M";2020
"7671";145,132444722737;"F";2019
"7672";162,968188565894;"M";2022
"7673";147,651692528506;"F";2018
"7674";148,872253432555;"M";2022
"7675";136,962439897968;"F";2018
"7676";162,244125796835;"F";2021
"7677";151,357820272482;"F";2022
"7678";134,847659991925;"F";2023
"7679";150,34384912642;"M";2023
"7680";155,08521660073;"F";2020
"7681";152,72526143032;"F";2021
"7682";152,557494385533;"M";2020
"7683";164,616595282926;"M";2020
"7684";165,03886334102;"M";2020
"7685";146,786689465753;"F";2021
"7686";139,503359827555;"M";2018
"7687";134,261580232404;"F";2020
"7688";152,30957445399;"F";2021
"7689";135,446562059255;"F";2023
"7690";148,661153487929;"M";2022
"7691";159,720784646402;"F";2022
"7692";137,723342656619;"F";2020
"7693";151,034069475477;"F";2019
"7694";153,600053518072;"M";2023
"7695";150,573105181734;"M";2021
"7696";160,3834492109;"F";2023
"7697";137,906957106063;"F";2021
"7698";156,163147049946;"F";2021
"7699";135,775101846291;"F";2021
"7700";138,327031030044;"F";2021
"7701";156,359128968882;"F";2021
"7702";145,10590801897;"M";2021
"7703";157,676774813362;"F";2018
"7704";128,729451999758;"F";2020
"7705";146,630854579342;"M";2022
"7706";133,421319596779;"M";2023
"7707";152,348125641159;"F";2018
"7708";138,560027768259;"M";2020
"7709";147,753190706126;"M";2018
"7710";134,644552980031;"F";2022
"7711";163,418134314931;"M";2019
"7712";139,961207146558;"M";2018
"7713";140,212919920163;"M";2019
"7714";155,950307398944;"M";2020
"7715";135,510516367996;"F";2019
"7716";153,512412377637;"M";2022
"7717";136,945554149659;"M";2021
"7718";144,027456179253;"F";2023
"7719";160,378563273485;"F";2021
"7720";146,221360892167;"M";2020
"7721";153,141929143934;"F";2021
"7722";147,583130894953;"M";2018
"7723";157,681022067888;"M";2018
"7724";153,428073361244;"M";2018
"7725";149,131467767125;"F";2022
"7726";155,248768776418;"F";2023
"7727";135,010716761978;"M";2019
"7728";138,21626580346;"F";2018
"7729";140,113416376463;"M";2019
"7730";144,955016456947;"F";2020
"7731";145,464185857105;"F";2021
"7732";139,986864853303;"M";2018
"7733";141,077517334373;"F";2019
"7734";154,489249793434;"M";2018
"7735";139,438360654142;"F";2023
"7736";146,976835633377;"F";2021
"7737";176,914352412399;"M";2020
"7738";166,763099414252;"F";2022
"7739";148,866584289218;"F";2023
"7740";153,815865656845;"F";2018
"7741";147,75759747052;"F";2021
"7742";154,976677130727;"F";2018
"7743";142,963372148677;"M";2022
"7744";156,406130652716;"F";2022
"7745";129,686634201095;"M";2020
"7746";133,600414535821;"M";2019
"7747";130,290501937361;"F";2018
"7748";151,264907073673;"M";2023
"7749";150,112037914437;"F";2023
"7750";142,815754818948;"F";2021
"7751";165,613206970953;"M";2019
"7752";139,014326185115;"M";2019
"7753";142,508700416378;"F";2023
"7754";135,702432273759;"M";2020
"7755";123,816751250575;"M";2019
"7756";158,666204341337;"F";2021
"7757";125,291064683895;"F";2018
"7758";153,524780488989;"F";2019
"7759";152,429702939734;"F";2021
"7760";161,619140686318;"F";2023
"7761";136,725438293093;"M";2021
"7762";133,062644170883;"F";2021
"7763";152,075257383416;"M";2020
"7764";161,503107672811;"M";2019
"7765";154,37385317834;"F";2018
"7766";153,631450221047;"M";2019
"7767";147,603088287861;"F";2023
"7768";151,218860397169;"M";2020
"7769";152,271990305206;"M";2020
"7770";121,346675596772;"M";2020
"7771";168,580493702629;"M";2022
"7772";159,500541918231;"M";2020
"7773";153,089403775199;"F";2022
"7774";158,042895014587;"F";2023
"7775";166,307221454252;"M";2020
"7776";151,8143350895;"M";2019
"7777";149,657410987732;"M";2018
"7778";156,117142086207;"F";2021
"7779";142,28795492307;"M";2020
"7780";154,119934389144;"M";2018
"7781";165,594781384938;"F";2018
"7782";141,869458498464;"M";2022
"7783";160,532726669023;"F";2022
"7784";143,205601801022;"M";2023
"7785";148,567882818577;"F";2023
"7786";150,11797269041;"M";2022
"7787";159,863469178922;"M";2020
"7788";167,508164530539;"M";2021
"7789";167,189317987893;"F";2023
"7790";152,922254667809;"M";2020
"7791";150,869196862722;"M";2020
"7792";174,112632445432;"F";2020
"7793";147,196191068476;"F";2021
"7794";143,443159244057;"F";2021
"7795";159,100017892595;"M";2023
"7796";159,275743646123;"F";2021
"7797";144,227422722174;"F";2021
"7798";144,346134642544;"M";2021
"7799";155,74578820165;"M";2018
"7800";155,134530205569;"F";2018
"7801";150,102126507505;"F";2023
"7802";158,822134811633;"M";2018
"7803";151,822042691361;"M";2021
"7804";151,220198865215;"M";2022
"7805";137,464433888682;"M";2023
"7806";144,739475585037;"M";2018
"7807";154,707348144028;"F";2023
"7808";144,136049655018;"M";2018
"7809";156,753340372286;"M";2018
"7810";147,3134382328;"M";2020
"7811";148,08415855438;"F";2021
"7812";173,425784864882;"M";2020
"7813";147,842474015633;"M";2022
"7814";153,674404407201;"F";2021
"7815";140,73723993805;"M";2021
"7816";134,689612043902;"M";2019
"7817";158,422859537016;"F";2018
"7818";159,103457363155;"M";2020
"7819";140,022755762103;"F";2019
"7820";148,570673531979;"M";2022
"7821";136,391507340046;"M";2023
"7822";160,844078863553;"F";2023
"7823";151,366186233288;"F";2020
"7824";146,364242240856;"M";2018
"7825";138,207864946;"M";2022
"7826";154,663707103983;"M";2022
"7827";151,712089700935;"M";2018
"7828";152,516926437758;"F";2021
"7829";151,508206292688;"F";2022
"7830";147,628724525176;"M";2019
"7831";147,830234946431;"M";2019
"7832";146,007478582096;"M";2022
"7833";148,790853074701;"F";2022
"7834";158,18942790581;"F";2018
"7835";152,125314250655;"M";2021
"7836";146,43558075122;"M";2018
"7837";122,403899756691;"F";2018
"7838";143,920740728414;"M";2018
"7839";151,316203421621;"M";2023
"7840";138,448236350166;"F";2019
"7841";154,900286604342;"F";2019
"7842";151,952658896482;"M";2018
"7843";160,168368730653;"F";2019
"7844";136,643549328197;"F";2022
"7845";143,720408980692;"F";2020
"7846";151,128157340156;"M";2022
"7847";154,833075393769;"M";2020
"7848";154,283715038129;"M";2018
"7849";143,343375780902;"F";2022
"7850";142,212348991142;"M";2018
"7851";157,003076764986;"F";2021
"7852";160,349076088389;"F";2021
"7853";146,203863082941;"F";2021
"7854";130,29929918664;"M";2019
"7855";153,4284100165;"F";2019
"7856";157,427607709584;"F";2022
"7857";153,91225396656;"F";2022
"7858";163,867829736266;"F";2018
"7859";157,684917612952;"F";2020
"7860";166,31309939193;"F";2023
"7861";160,041449101701;"F";2021
"7862";159,406990700689;"M";2020
"7863";151,366337868284;"F";2022
"7864";149,203288632692;"M";2021
"7865";152,664801408795;"F";2019
"7866";146,311585341257;"M";2022
"7867";147,236402687794;"M";2020
"7868";156,393690671904;"M";2018
"7869";148,253694441135;"F";2019
"7870";140,641653024872;"M";2021
"7871";144,84331656945;"M";2019
"7872";138,621335549701;"M";2023
"7873";154,518915725142;"M";2023
"7874";156,304119200938;"F";2018
"7875";145,024643510662;"F";2018
"7876";138,356301298932;"M";2021
"7877";152,126065972622;"F";2022
"7878";149,591552007435;"M";2022
"7879";131,401438828468;"M";2018
"7880";150,540634786861;"M";2021
"7881";150,648059045094;"F";2023
"7882";147,928508002228;"F";2020
"7883";149,442110461714;"F";2018
"7884";129,392088198879;"F";2020
"7885";148,475879377579;"F";2023
"7886";173,846499210506;"F";2023
"7887";140,070403880062;"M";2020
"7888";152,570246429846;"M";2018
"7889";148,785322700801;"F";2022
"7890";133,480185792826;"M";2022
"7891";150,94958260126;"M";2023
"7892";143,116506168503;"M";2022
"7893";146,751995083867;"M";2020
"7894";154,689105830208;"M";2022
"7895";131,897469451817;"M";2021
"7896";151,824877734531;"M";2022
"7897";150,288510117887;"F";2018
"7898";169,686888921438;"F";2021
"7899";168,26510771031;"M";2018
"7900";161,254074173807;"F";2021
"7901";135,239552275725;"F";2018
"7902";150,846247246219;"F";2021
"7903";155,078843737454;"F";2022
"7904";146,993341555262;"M";2021
"7905";140,463993003957;"F";2022
"7906";155,848329007442;"F";2021
"7907";171,062493275167;"M";2023
"7908";147,871796181609;"M";2019
"7909";131,780574384773;"F";2022
"7910";162,133109587866;"M";2019
"7911";141,768575984484;"M";2021
"7912";138,501845484408;"M";2021
"7913";145,785696301665;"M";2018
"7914";162,95715366846;"M";2019
"7915";135,054117802702;"M";2020
"7916";145,521193523824;"F";2023
"7917";145,79343229229;"F";2020
"7918";147,572023081488;"F";2018
"7919";148,766907282185;"F";2022
"7920";146,913510492474;"M";2018
"7921";162,488048629443;"F";2018
"7922";157,98889991592;"M";2022
"7923";131,978575496815;"M";2020
"7924";157,623527108288;"F";2023
"7925";165,245220801359;"M";2019
"7926";144,250518166052;"F";2020
"7927";143,773699889161;"M";2018
"7928";166,956146419237;"M";2022
"7929";148,43368388681;"M";2023
"7930";159,278162711987;"F";2021
"7931";146,770546315767;"M";2018
"7932";146,579146715223;"M";2021
"7933";148,624512293394;"F";2019
"7934";147,358232685477;"M";2018
"7935";158,664276954929;"F";2021
"7936";139,776968406491;"M";2022
"7937";147,768004882931;"F";2021
"7938";148,318448343871;"F";2022
"7939";148,255391049377;"F";2019
"7940";152,781612995786;"M";2023
"7941";157,604065971317;"M";2018
"7942";152,814282355049;"F";2020
"7943";142,304083676503;"F";2020
"7944";154,61852899089;"F";2021
"7945";157,462286123207;"M";2020
"7946";137,537216061724;"M";2018
"7947";158,003501184495;"M";2022
"7948";143,95779348492;"F";2019
"7949";139,927978244618;"M";2021
"7950";147,553892795484;"M";2021
"7951";157,69169339564;"F";2021
"7952";165,863962012315;"M";2019
"7953";145,778675044563;"F";2023
"7954";167,47326053957;"M";2020
"7955";143,009451269236;"F";2018
"7956";143,744927666129;"M";2021
"7957";142,384551079887;"M";2020
"7958";147,084268697316;"F";2021
"7959";149,553672084937;"M";2019
"7960";140,855783785328;"F";2021
"7961";152,679526047275;"M";2022
"7962";147,362516133153;"F";2020
"7963";154,675543463713;"M";2022
"7964";146,940655717914;"M";2019
"7965";163,198702260082;"F";2019
"7966";160,676421897285;"M";2023
"7967";157,408732520653;"M";2018
"7968";148,069084722185;"M";2020
"7969";149,377714807612;"F";2021
"7970";155,58782679625;"M";2020
"7971";152,13135857181;"M";2018
"7972";158,653018804357;"M";2021
"7973";165,517776987123;"M";2021
"7974";153,366361430002;"M";2023
"7975";135,02276128763;"F";2021
"7976";137,061330792866;"M";2019
"7977";170,532263735783;"F";2019
"7978";145,748217909659;"F";2018
"7979";154,965057453289;"M";2022
"7980";147,360755899823;"M";2018
"7981";143,756197696745;"M";2020
"7982";149,42582791935;"M";2019
"7983";162,123889768652;"F";2018
"7984";162,339737203246;"M";2019
"7985";157,78258074491;"F";2022
"7986";155,02023940867;"M";2018
"7987";164,464883832585;"M";2023
"7988";159,853622107424;"M";2020
"7989";153,879293841087;"F";2019
"7990";155,218504932854;"M";2018
"7991";160,175522466543;"F";2018
"7992";139,81697046086;"F";2020
"7993";156,42823058171;"F";2021
"7994";152,975756099343;"F";2022
"7995";141,662036748582;"F";2021
"7996";135,949913361197;"M";2018
"7997";135,984218396039;"F";2018
"7998";162,545515118307;"F";2021
"7999";147,182028687649;"F";2018
"8000";146,617358337655;"F";2021
"8001";153,112877901635;"F";2021
"8002";138,306054469297;"F";2022
"8003";142,104577859102;"F";2019
"8004";137,863852746731;"M";2019
"8005";163,942492011661;"M";2022
"8006";155,173560318427;"M";2022
"8007";155,764286227572;"F";2023
"8008";159,964945705085;"F";2021
"8009";149,007181625601;"M";2019
"8010";166,807071713184;"M";2021
"8011";146,846199434651;"F";2023
"8012";159,696143666486;"M";2022
"8013";157,912791980883;"M";2023
"8014";149,396751001019;"M";2022
"8015";143,790380240973;"M";2020
"8016";129,35742921988;"M";2018
"8017";160,01013674714;"F";2019
"8018";140,196640905816;"M";2020
"8019";140,084568598416;"F";2018
"8020";149,398286499452;"M";2018
"8021";162,164570529927;"F";2019
"8022";144,993274017074;"F";2020
"8023";134,033750105805;"M";2023
"8024";144,353897619397;"F";2018
"8025";146,826559456898;"F";2021
"8026";154,445928227784;"M";2022
"8027";169,302547540895;"M";2020
"8028";142,490881252642;"F";2023
"8029";152,357891920693;"M";2020
"8030";164,320537047458;"F";2021
"8031";162,77447675236;"F";2023
"8032";132,454187472043;"F";2023
"8033";158,507524747723;"F";2021
"8034";134,988956367959;"M";2022
"8035";133,946462120073;"M";2020
"8036";147,58100139909;"M";2019
"8037";142,459029699937;"F";2020
"8038";149,126272061214;"F";2018
"8039";153,523684077301;"F";2021
"8040";161,795391536774;"M";2019
"8041";135,998317966725;"F";2023
"8042";154,362332607891;"F";2021
"8043";131,973229079293;"M";2020
"8044";149,104435099605;"M";2021
"8045";148,049811962719;"M";2022
"8046";154,020969868714;"M";2018
"8047";157,620692907927;"F";2023
"8048";153,684949037804;"F";2019
"8049";156,70755923926;"M";2019
"8050";137,242521600761;"F";2018
"8051";155,651811471068;"M";2023
"8052";161,047407145093;"M";2021
"8053";152,83498390968;"F";2018
"8054";147,421178565489;"M";2019
"8055";152,868560884136;"F";2019
"8056";174,454840718899;"F";2021
"8057";144,71203393392;"F";2021
"8058";167,837475694129;"M";2020
"8059";155,150550937126;"F";2019
"8060";148,910673295907;"M";2021
"8061";166,009352258952;"F";2021
"8062";156,309946307623;"F";2020
"8063";159,084736434908;"M";2022
"8064";139,686039921503;"F";2020
"8065";134,731732967638;"M";2018
"8066";154,246668056199;"F";2023
"8067";147,967785262612;"F";2019
"8068";132,077252945994;"F";2023
"8069";147,478174715472;"F";2021
"8070";144,850075716385;"M";2018
"8071";157,432666853038;"M";2019
"8072";152,154021663259;"M";2022
"8073";136,098173347093;"M";2019
"8074";157,474579214449;"F";2020
"8075";145,448032989237;"F";2023
"8076";141,89520065278;"M";2023
"8077";144,895304829559;"M";2018
"8078";172,80893428156;"F";2020
"8079";160,091724660568;"F";2020
"8080";148,659233715445;"F";2018
"8081";142,284623485641;"M";2019
"8082";158,46756477958;"M";2020
"8083";178,525723073683;"F";2021
"8084";150,261390695784;"M";2023
"8085";136,822556154295;"M";2022
"8086";133,97302977599;"M";2021
"8087";156,51212432905;"F";2019
"8088";138,023851631692;"F";2018
"8089";159,963726838459;"M";2019
"8090";160,399027952514;"M";2020
"8091";151,926590505688;"F";2020
"8092";147,151943469322;"F";2018
"8093";155,627956695386;"F";2020
"8094";168,135372349462;"F";2021
"8095";135,382570898411;"M";2018
"8096";142,347782107708;"F";2023
"8097";136,248094103632;"F";2019
"8098";168,503206204438;"F";2020
"8099";162,974780088966;"M";2021
"8100";164,44147354788;"M";2023
"8101";161,309113023151;"M";2022
"8102";163,471641761453;"F";2018
"8103";150,202316408608;"M";2018
"8104";134,75802069948;"F";2022
"8105";143,678335587366;"F";2019
"8106";151,08535740974;"M";2021
"8107";153,107455981441;"M";2022
"8108";150,362023138204;"F";2019
"8109";144,581911509635;"F";2019
"8110";153,270862864728;"F";2023
"8111";164,860787146998;"M";2018
"8112";136,95431390923;"M";2018
"8113";141,78620916906;"M";2021
"8114";147,95233007823;"M";2019
"8115";154,612156274249;"M";2023
"8116";150,275197395881;"M";2021
"8117";157,944512260303;"M";2023
"8118";146,212090830449;"M";2021
"8119";144,150647181964;"M";2023
"8120";151,508548415761;"M";2018
"8121";135,237348904961;"M";2023
"8122";174,312506631664;"F";2020
"8123";147,475105159963;"F";2019
"8124";152,116346918128;"M";2019
"8125";158,405089274996;"M";2021
"8126";147,273220551792;"M";2022
"8127";145,856692695314;"M";2022
"8128";154,240603190047;"F";2021
"8129";156,989454305112;"M";2022
"8130";167,333577142292;"M";2020
"8131";151,17656412379;"M";2021
"8132";148,998571130647;"F";2020
"8133";161,159886967083;"F";2021
"8134";159,091805447632;"F";2018
"8135";142,579251338007;"F";2019
"8136";159,865166348447;"M";2019
"8137";135,388067143472;"F";2018
"8138";168,047617567056;"M";2022
"8139";163,471437280144;"F";2022
"8140";147,348956579089;"M";2023
"8141";138,202065766739;"F";2020
"8142";157,194863135395;"F";2018
"8143";150,588599602422;"M";2019
"8144";150,350116354703;"F";2020
"8145";150,15164208298;"M";2023
"8146";148,585504975899;"M";2023
"8147";156,976063129325;"M";2020
"8148";139,084865337412;"M";2019
"8149";120,809413585415;"F";2023
"8150";159,883996739748;"F";2023
"8151";158,472756679939;"M";2022
"8152";153,361191969598;"F";2018
"8153";143,642538917579;"F";2022
"8154";161,467589313464;"M";2021
"8155";163,2663981873;"M";2021
"8156";162,257548110704;"F";2022
"8157";147,388630546616;"F";2023
"8158";141,761108032893;"F";2018
"8159";137,908398493163;"M";2023
"8160";151,645966758671;"F";2022
"8161";155,180711830556;"M";2021
"8162";149,997050757822;"M";2022
"8163";143,676364115591;"F";2020
"8164";157,330367269136;"M";2022
"8165";146,789089887494;"F";2019
"8166";154,931835228108;"M";2019
"8167";141,74765461461;"F";2021
"8168";124,338873973449;"F";2022
"8169";140,555597496721;"F";2023
"8170";136,915243186314;"F";2019
"8171";140,824342822484;"M";2022
"8172";144,86125093875;"M";2022
"8173";147,686500708102;"M";2018
"8174";150,494234373792;"F";2022
"8175";154,781133949973;"M";2018
"8176";139,338769408526;"M";2023
"8177";150,06644057494;"M";2019
"8178";152,986740413452;"M";2020
"8179";141,303809054763;"M";2022
"8180";158,020857843766;"F";2018
"8181";154,404664132658;"M";2020
"8182";143,264660842666;"M";2019
"8183";150,325715387655;"M";2023
"8184";137,508617028048;"M";2021
"8185";132,472508431378;"M";2022
"8186";164,328894264196;"M";2022
"8187";147,032523588651;"M";2019
"8188";148,618011412179;"M";2023
"8189";161,015940769668;"M";2020
"8190";142,125016222717;"F";2023
"8191";148,917409713366;"F";2020
"8192";150,700811674141;"F";2022
"8193";157,141484538767;"F";2023
"8194";154,082634942475;"F";2021
"8195";145,630266053774;"F";2023
"8196";134,418514771321;"F";2018
"8197";146,012159284296;"M";2019
"8198";155,718024706079;"M";2018
"8199";147,183110920785;"M";2020
"8200";150,461344578445;"M";2021
"8201";144,159469836701;"M";2023
